record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,school_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_21oYuFz89Jdry3rEf,903792,new_entry,original,NA,NA,"New Mexico, United States
Funding for protecting public health, safety, welfare and providing emergency and disaster relief......",2020-03-11,2020-03-11,2020-09-03,United States of America,USA,US,Provincial,1,New Mexico,NA,Health Resources,Unspecified Health Infrastructure,NA,NA,United States of America,A geographical or administrative unit within a country,NA,New MExico,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government,Municipal Government",51.488656621421,50.689705825897576,50.07324802574839,112,https://cv.nmhealth.org/public-health-orders-and-executive-orders/,2020-04-05,2020-04-05T16:30:47Z
R_21oYuFz89Jdry3rEh,903792,new_entry,original,NA,NA,"New Mexico, United States
Funding for protecting public health, safety, welfare and providing emergency and disaster relief......",2020-03-11,2020-03-11,2020-09-03,United States of America,USA,US,Provincial,1,New Mexico,NA,Health Resources,Unspecified Health Staff,NA,NA,United States of America,A geographical or administrative unit within a country,NA,New MExico,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government,Municipal Government",51.488656621421,50.689705825897576,50.07324802574839,112,https://cv.nmhealth.org/public-health-orders-and-executive-orders/,2020-04-05,2020-04-05T16:30:47Z
R_wYmi5NTqsvEccVPDx,9043212,new_entry,original,NA,NA,"Effective April 18, Mt. Vernon, Alabama ordered that “essential retailers,” including grocery stores, pharmacies, convenient stores, and hardware stores, shall require that all employees and all customers wear protective face covers when inside the retail premises.",2020-04-18,2020-04-18,2020-09-03,United States of America,USA,US,Municipal,1,Alabama,Mt. Vernon,Restriction and Regulation of Businesses,Supermarkets/grocery stores,NA,NA,United States of America,NA,NA,Alabama,Mt. Vernon,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",Municipal Government,53.180643655751865,52.23685450252471,51.40796907978904,61,https://mtvernonal.com/misc/Public%20Notice%20041820.pdf,2020-07-07,2020-07-07T17:43:11Z
R_wYmi5NTqsvEccVPCr,9043212,new_entry,original,NA,NA,"Effective April 18, Mt. Vernon, Alabama ordered that “essential retailers,” including grocery stores, pharmacies, convenient stores, and hardware stores, shall require that all employees and all customers wear protective face covers when inside the retail premises.",2020-04-18,2020-04-18,2020-09-03,United States of America,USA,US,Municipal,1,Alabama,Mt. Vernon,Restriction and Regulation of Businesses,Pharmacies,NA,NA,United States of America,NA,NA,Alabama,Mt. Vernon,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",Municipal Government,53.180643655751865,52.23685450252471,51.40796907978904,61,https://mtvernonal.com/misc/Public%20Notice%20041820.pdf,2020-07-07,2020-07-07T17:43:11Z
R_wYmi5NTqsvEccVPCc,9043212,new_entry,original,NA,NA,"Effective April 18, Mt. Vernon, Alabama ordered that “essential retailers,” including grocery stores, pharmacies, convenient stores, and hardware stores, shall require that all employees and all customers wear protective face covers when inside the retail premises.",2020-04-18,2020-04-18,2020-09-03,United States of America,USA,US,Municipal,1,Alabama,Mt. Vernon,Restriction and Regulation of Businesses,Other Essential Businesses,NA,NA,United States of America,NA,NA,Alabama,Mt. Vernon,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",Municipal Government,53.180643655751865,52.23685450252471,51.40796907978904,61,https://mtvernonal.com/misc/Public%20Notice%20041820.pdf,2020-07-07,2020-07-07T17:43:11Z
R_PBBUyKjdTXwuaulCl,905235,new_entry,original,NA,NA,US state Michigan allows access to essential government services (health care facilities) under restrictions from June 3.,2020-06-03,2020-06-03,2020-09-03,United States of America,USA,US,Provincial,1,Michigan,NA,Restriction and Regulation of Government Services,Other public facilities,NA,NA,United States of America,NA,NA,Michigan,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-530881--,00.html",2020-07-06,2020-07-06T13:19:50Z
R_2En1YG3lnGMWrlhDb,9052678,new_entry,original,NA,NA,"Effective March 14, all trial dockets in the Municipal Court of Huntsville, Alabama are continued until a date to be determined, including Night Court and Driving School. New court dates will be announced and forwarded to parties via U.S. mail.",2020-03-14,2020-03-14,2020-05-18,United States of America,USA,US,Municipal,1,Alabama,Huntsville,Restriction and Regulation of Government Services,Public courts,NA,NA,United States of America,NA,NA,Alabama,Huntsville,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Municipal Government,51.72155165888265,50.90753360510409,50.30207824110298,96,https://www.huntsvilleal.gov/municipal-court-order-in-response-to-covid-19/,2020-07-17,2020-07-17T04:59:42Z
R_1H6SLwzFw5wXORWAe,9061242,new_entry,original,NA,NA,"Texas (U.S. state) allows all businesses that were previously reopened at 25% capacity to operate at 50% capacity for counties with less than 5 cases of COVID-19. As of May 31 2020, according to executive order GA-23.",2020-05-18,2020-05-31,2020-09-03,United States of America,USA,US,Provincial,1,Texas,NA,Restriction and Regulation of Businesses,All or unspecified non-essential businesses,NA,NA,United States of America,NA,NA,Texas,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory with Fines,Provincial/State Government,NA,NA,NA,NA,https://gov.texas.gov/uploads/files/press/EO-GA-23_phase_two_expanding_opening_COVID-19.pdf,2020-06-15,2020-06-15T17:22:28Z
R_4HN1nhfxqA5Nt73Dh,9062654,new_entry,original,NA,NA,"Hawai'i, United States
Hawai'i has enacted and encourages senior homes follow the CDC guidelines for prevention among the high risk patients",2020-03-18,2020-03-18,2020-09-03,United States of America,USA,US,Provincial,1,Hawaii,NA,Quarantine,Quarantine only applies to people of certain ages. Please note the age restrictions in the text box.,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Hawai'i,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Provincial/State Government",52.11108465837954,51.2591602321198,50.55683494334119,82,https://hawaiicovid19.com/,2020-04-28,2020-04-28T16:54:47Z
R_1mquYIY5jUWRDhbNA,906629,new_entry,original,NA,NA,"Alabama, June 29: Governor Kay Ivey announced Testing for Alabama, a program that will enable every college student attending a public four-year and two-year college an opportunity to be tested prior to reentry to campus.",2020-06-29,2020-06-29,2020-09-03,United States of America,USA,US,Provincial,0,Alabama,NA,Health Testing,General,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Provincial/State Government,Other (Please specify in the text box)",NA,NA,NA,NA,https://www.uab.edu/news/campus/item/11404-governor-ivey-announces-covid-19-testing-safety-programs-developed-by-uab-and-the-state-department-of-public-health-to-support-higher-ed-statewide,2020-07-01,2020-07-01T19:00:12Z
R_3NWWivx2VbssuOFDe,9067144,new_entry,original,NA,NA,"On Mar 2, Governor Andrew M. Cuomo announced the Wadsworth Center — the research-intensive public health laboratory housed within the State Department of Health — is partnering with hospitals to expand surge testing capacity to 1,000 tests per day statewide for the novel coronavirus.
   The Wadsworth Center will provide these hospitals with instructions on how to replicate the State's test, as well as help them purchase some of the equipment necessary to develop and validate the test.
",2020-03-02,2020-03-02,2020-09-03,United States of America,USA,US,Provincial,0,New York,NA,Health Resources,Public Testing Facilities (e.g. drive-in testing for COVID-19),NA,NA,United States of America,NA,NA,New York,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,51.14338286526812,50.2585747201599,49.4997771445294,137,https://www.governor.ny.gov/news/novel-coronavirus-briefing-governor-cuomo-announces-state-partnering-hospitals-expand-novel,2020-05-20,2020-05-20T17:22:12Z
R_9vEyVLwzOpEly4VDe,9067144,update,original,Change of Policy,Strengthening,"On Mar 2, Governor Andrew M. Cuomo announced the Wadsworth Center — the research-intensive public health laboratory housed within the State Department of Health — is partnering with hospitals to expand surge testing capacity to 1,000 tests per day statewide for the novel coronavirus.
   The Wadsworth Center will provide these hospitals with instructions on how to replicate the State's test, as well as help them purchase some of the equipment necessary to develop and validate the test.

On Mar 5, Governor Andrew M. Cuomo announced that New York State has received federal approval to work with hospital labs to increase testing capacity.
   Northwell and Michael Dowling and the Doctor and Stony Brook who will be doing testing in concert with the State and will be helping us not just on Long Island but in the metropolitan area.
   We're working with a number of other laboratories to increase our testing capacity. The State can test at what's called Wadsworth Laboratory, but Dr. Zucker, our Health Commissioner, has been working with the federal government. We now have approval to work with other labs also, so we'll be increasing that testing capacity.
 UPDATE: On Mar 5, Governor Andrew M. Cuomo announced that New York State has received federal approval to work with hospital labs to increase testing capacity.",2020-03-05,2020-03-05,2020-09-03,United States of America,USA,US,Provincial,0,New York,NA,Health Resources,Public Testing Facilities (e.g. drive-in testing for COVID-19),NA,NA,United States of America,NA,NA,New York,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,51.26047911268436,50.43670083740392,49.63655766763276,135,https://www.governor.ny.gov/news/novel-coronavirus-briefing-governor-cuomo-announces-state-partnering-hospitals-expand-novel,2020-05-20,2020-05-20T17:25:13Z
R_1QmVlKDf0CpVEkCDv,9090733,new_entry,original,NA,NA,"Nebraska in the United States instituted the following recommendations for quarantine, taking effect on June 1, 2020

Nebraskans returning home from international travel (excluding healthcare workers, commuters, and other unique groups as defined below) should self-quarantine and self-monitor for 14 days upon return/arrival. Those staying less than 14 days in Nebraska should self-quarantine and self-monitor for the duration of their stay. Every healthcare worker who returns from international travel should consult with a trained medical professional at their facility (e.g., infection preventionist or physician) and establish a specific infection control protocol (e.g., PPE while at work, self-monitoring, self-quarantine) that mitigates patient and co-worker exposures. Special considerations should be taken for those working with high-risk patients (e.g., patients in long-term care, chronic heart or lung conditions, diabetes, pregnant women).All individuals should limit public interactions, practice strict social distancing, and self-monitor for symptoms. All individuals who develop fever or respiratory illness symptoms, should immediately self-isolate, and report to a healthcare provider if symptoms are severe or medical attention is needed (calling ahead, when possible). If symptoms are mild, follow home care guidance and guidance to discontinue self-isolation (further defined below).",2020-06-01,2020-06-01,2020-09-03,United States of America,USA,US,Provincial,0,Nebraska,NA,Quarantine,Self-Quarantine (i.e. quarantine at home),NA,NA,United States of America,NA,NA,Nebraska,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Ministry/Department of Health,NA,NA,NA,NA,http://dhhs.ne.gov/Pages/COVID-19-Traveler-Recommendations.aspx,2020-07-06,2020-07-06T21:08:50Z
R_afPr5xzYjHumESJCf,9101553,new_entry,correction,NA,NA,"On March 30, 2020 Texas Governor ""announced that the Center for Medicaid and Medicare Services (CMS) has approved the Section 1135 Medicaid Waiver submitted by the Texas Health and Human Services Commission (HHSC) on March 26, 2020. This approval grants Texas flexibility in administering Medicaid while the state continues to respond to COVID-19. 

Flexiblities granted under this waiver include:

Extension of prior authorizations: For enrollees who have an existing prior authorization, CMS approves the state extending a prior authorization approved on or after March 1.

Suspension of Level 1 and Level II PASRR assessments: All new nursing facility admissions may be treated as an exempted hospital discharge for 30 days. After 30 days, new admissions with a mental illness or intellectual disability should be reviewed as soon as resources are available.

Fair hearing and appeals: CMS approves the extension of fair hearings up to 120 days (from 90 days) and Texas may choose to allow up 90 days for an enrollee to file an appeal.

Provider enrollment:
Texas may reimburse an out-of-state provider if: the service is provided out-of-state, the provider has an NPI on the claim, and the provider is enrolled in Medicare or another state’s Medicaid program.

Texas may provisionally/temporarily enroll an out-of-state provider not enrolled in Medicare or another state’s Medicaid program and waive the application fee, finger print criminal background check, site visit, and in-state license re",2020-03-30,2020-03-30,2020-09-03,United States of America,USA,US,Provincial,0,Texas,NA,Health Resources,Other Health Infrastructure,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Texas,NA,NA,13,NA,Not Applicable,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Provincial/State Government",52.787942720796025,51.85585642872675,51.22342193129223,62,https://gov.texas.gov/news/post/governor-abbott-announces-approval-of-1135-medicaid-waiver,2020-07-28,2020-07-28T10:09:06Z
